ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5019811,F,N,Y,0,27000.0,State servant,Secondary / secondary special,Married,House / apartment,-16046,-527,1,0,1,0,Private service staff,2
5019812,F,N,Y,0,44106.81,Working,Higher education,Single / not married,House / apartment,-19163,-15,1,0,0,0,Security staff,1
5019813,M,Y,N,1,51031.33,Pensioner,Incomplete higher,Single / not married,House / apartment,-21312,365243,1,0,1,0,Cooking staff,2
5019814,F,N,Y,0,171965.39,Commercial associate,Higher education,Widow,House / apartment,-13634,-1858,1,1,0,0,Sales staff,2
5019815,M,N,Y,3,258381.38,Pensioner,Higher education,Widow,House / apartment,-7358,365243,1,0,0,0,Sales staff,5
5019816,F,N,Y,1,95397.19,Commercial associate,Higher education,Separated,House / apartment,-16248,-1655,1,0,0,0,Security staff,3
5019817,F,N,Y,2,126487.87,Working,Secondary / secondary special,Single / not married,With parents,-21894,-201,1,0,0,0,Security staff,3
5019818,M,Y,Y,1,136526.93,Working,Secondary / secondary special,Married,House / apartment,-17151,-1781,1,0,0,0,High skill tech staff,3
5019819,F,Y,N,1,42168.33,Pensioner,Higher education,Married,House / apartment,-17913,365243,1,0,0,0,High skill tech staff,3
5019820,F,N,Y,0,70519.39,Working,Incomplete higher,Widow,House / apartment,-14379,-1888,1,0,0,0,Private service staff,2
5019821,M,Y,Y,3,69998.83,Working,Higher education,Civil marriage,House / apartment,-9234,-223,1,0,1,0,Security staff,5
5019822,F,Y,Y,1,145966.93,Working,Secondary / secondary special,Single / not married,Municipal apartment,-11363,-56,1,0,1,0,Cleaning staff,2
5019823,F,N,Y,0,208628.65,Pensioner,Academic degree,Married,House / apartment,-10634,365243,1,0,0,0,Security staff,2
5019824,F,Y,Y,2,221521.2,Commercial associate,Secondary / secondary special,Married,House / apartment,-15062,-392,1,0,0,0,Accountants,4
5019825,F,N,Y,2,93850.99,Student,Secondary / secondary special,Married,House / apartment,-18383,-6335,1,0,0,0,Accountants,4
5019826,M,Y,N,0,88716.6,Pensioner,Lower secondary,Married,House / apartment,-16402,365243,1,1,0,0,Cleaning staff,2
5019827,M,Y,N,3,58586.63,Working,Incomplete higher,Married,House / apartment,-9213,-225,1,0,1,1,Core staff,5
5019828,F,N,N,0,75351.28,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-15217,365243,1,0,1,0,Sales staff,1
5019829,F,Y,Y,0,124614.78,Commercial associate,Secondary / secondary special,Civil marriage,With parents,-22444,-3333,1,1,1,0,Managers,2
5019830,F,N,Y,0,117784.09,Working,Secondary / secondary special,Married,Municipal apartment,-18899,-988,1,1,1,0,Core staff,2
5019831,M,N,Y,2,96333.62,Pensioner,Secondary / secondary special,Married,House / apartment,-9769,365243,1,0,0,0,Managers,4
5019832,F,N,N,0,47951.5,Working,Secondary / secondary special,Married,House / apartment,-17872,-3231,1,0,1,0,High skill tech staff,2
5019833,F,Y,Y,3,192524.85,Working,Higher education,Married,House / apartment,-22216,-1236,1,1,0,0,Laborers,5
5019834,M,N,Y,2,92620.81,Working,Secondary / secondary special,Married,House / apartment,-13304,-52,1,0,1,0,Sales staff,4
5019835,M,Y,Y,2,80862.03,Working,Higher education,Separated,House / apartment,-10057,-404,1,0,0,0,Core staff,4
5019836,F,N,Y,3,114620.08,Working,Secondary / secondary special,Single / not married,Municipal apartment,-16619,-3251,1,0,0,0,Core staff,4
5019837,M,Y,N,2,53186.61,Commercial associate,Incomplete higher,Separated,House / apartment,-16021,-2959,1,0,0,1,High skill tech staff,4
5019838,M,Y,Y,0,50686.53,Pensioner,Secondary / secondary special,Married,House / apartment,-12210,365243,1,0,0,0,Sales staff,2
5019839,F,N,Y,0,60862.4,Working,Secondary / secondary special,Married,With parents,-16297,-1079,1,1,1,0,Medicine staff,2
5019840,F,N,N,1,44153.53,Working,Higher education,Married,House / apartment,-12921,-1325,1,0,1,0,Medicine staff,3
5019841,F,N,N,0,77540.05,Working,Secondary / secondary special,Married,House / apartment,-19366,-1106,1,0,0,0,Core staff,2
5019842,F,N,N,2,27000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15359,-546,1,1,0,1,Cooking staff,3
5019843,F,Y,Y,3,57588.11,Student,Secondary / secondary special,Single / not married,House / apartment,-8415,-177,1,0,0,0,Cooking staff,4
5019844,F,Y,Y,0,27336.72,Commercial associate,Secondary / secondary special,Married,House / apartment,-10048,-11463,1,0,0,0,Accountants,2
5019845,M,N,Y,0,64285.9,Working,Secondary / secondary special,Married,With parents,-15176,-1011,1,0,0,0,Accountants,2
5019846,M,Y,Y,1,65712.55,Working,Incomplete higher,Married,House / apartment,-12702,-1010,1,0,0,1,Security staff,3
5019847,M,Y,N,1,131417.57,Pensioner,Secondary / secondary special,Married,Municipal apartment,-11974,365243,1,0,1,0,High skill tech staff,3
5019848,M,N,N,0,84402.71,Commercial associate,Higher education,Single / not married,Municipal apartment,-14934,-1214,1,0,1,0,Managers,1
5019849,M,Y,Y,0,49582.05,Pensioner,Secondary / secondary special,Married,House / apartment,-12852,365243,1,0,0,0,Medicine staff,2
5019850,M,N,Y,0,60257.66,State servant,Secondary / secondary special,Married,Municipal apartment,-10055,-2911,1,0,1,1,High skill tech staff,2
5019851,M,N,N,1,149654.22,Pensioner,Secondary / secondary special,Widow,House / apartment,-11384,365243,1,0,0,1,High skill tech staff,3
5019852,M,N,Y,1,42411.73,Working,Secondary / secondary special,Single / not married,Rented apartment,-14325,-257,1,0,1,0,High skill tech staff,2
5019853,F,Y,Y,0,212948.33,Working,Secondary / secondary special,Single / not married,House / apartment,-17556,-2916,1,0,0,0,Drivers,1
5019854,M,Y,N,0,90240.48,Commercial associate,Secondary / secondary special,Married,House / apartment,-10578,-195,1,0,0,0,Drivers,2
5019855,F,N,Y,0,38253.17,Working,Secondary / secondary special,Married,House / apartment,-8270,-403,1,0,1,0,Laborers,2
5019856,M,Y,N,0,43559.02,Working,Secondary / secondary special,Single / not married,House / apartment,-20310,-2497,1,0,1,0,Private service staff,1
5019857,F,N,N,2,110837.48,State servant,Higher education,Married,House / apartment,-10262,-1073,1,0,0,0,Managers,4
5019858,F,N,N,0,105784.29,Pensioner,Secondary / secondary special,Married,Municipal apartment,-12901,365243,1,0,1,0,High skill tech staff,2
5019859,F,N,Y,4,90674.83,Pensioner,Higher education,Married,House / apartment,-20537,365243,1,0,0,0,Sales staff,6
5019860,F,N,N,0,77482.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-21488,-2134,1,0,1,0,Medicine staff,1
5019861,F,Y,Y,1,69419.68,Pensioner,Secondary / secondary special,Married,Rented apartment,-15756,365243,1,0,0,0,Cleaning staff,3
5019862,M,N,Y,2,49536.42,Working,Secondary / secondary special,Separated,House / apartment,-14189,-581,1,0,0,1,Managers,4
5019863,F,Y,Y,1,88813.67,Working,Secondary / secondary special,Widow,House / apartment,-12526,-145,1,0,1,0,Cleaning staff,3
5019864,F,N,Y,0,164216.25,Pensioner,Secondary / secondary special,Single / not married,Rented apartment,-18502,365243,1,1,1,0,Drivers,1
5019865,F,Y,N,0,72028.34,State servant,Higher education,Widow,House / apartment,-20488,-2209,1,0,0,0,Private service staff,2
5019866,M,N,N,1,83381.03,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-8836,-980,1,0,1,1,Sales staff,3
5019867,F,N,Y,1,122155.73,Commercial associate,Secondary / secondary special,Married,House / apartment,-9034,-3173,1,0,0,0,Medicine staff,3
5019868,F,Y,Y,0,56359.47,Pensioner,Secondary / secondary special,Married,House / apartment,-15366,365243,1,0,0,0,Managers,2
5019869,F,N,Y,0,89857.07,Pensioner,Secondary / secondary special,Married,House / apartment,-17141,365243,1,0,0,0,High skill tech staff,2
5019870,F,Y,Y,2,109082.68,State servant,Secondary / secondary special,Married,House / apartment,-21774,-4626,1,0,1,0,Cleaning staff,4
5019871,M,Y,Y,2,50659.73,Pensioner,Secondary / secondary special,Married,House / apartment,-18774,365243,1,0,0,0,High skill tech staff,4
5019872,M,Y,N,0,38201.79,Working,Lower secondary,Civil marriage,House / apartment,-8614,-4230,1,0,1,0,Private service staff,2
5019873,M,N,N,3,65301.27,Working,Secondary / secondary special,Married,Rented apartment,-10250,-4192,1,0,1,0,Accountants,5
5019874,M,Y,Y,1,112146.28,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-13077,-502,1,1,1,0,High skill tech staff,2
5019875,M,N,Y,0,35090.16,State servant,Higher education,Separated,House / apartment,-9987,-1120,1,0,1,0,High skill tech staff,2
5019876,M,Y,N,0,82544.45,State servant,Secondary / secondary special,Married,House / apartment,-9769,-1436,1,1,1,0,Laborers,2
5019877,M,N,Y,1,66638.66,State servant,Secondary / secondary special,Married,House / apartment,-12322,-3787,1,0,0,0,Medicine staff,3
5019878,F,N,N,3,65393.29,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-19327,365243,1,0,0,0,Cleaning staff,4
5019879,M,N,N,0,85030.96,Working,Secondary / secondary special,Married,Rented apartment,-15738,-887,1,0,0,1,Core staff,2
5019880,F,Y,Y,0,31318.53,State servant,Higher education,Married,House / apartment,-16805,-485,1,1,1,0,Private service staff,2
5019881,F,N,Y,2,132657.2,Commercial associate,Lower secondary,Widow,House / apartment,-9369,-2441,1,0,0,0,Cleaning staff,4
5019882,F,Y,Y,3,46843.5,Pensioner,Secondary / secondary special,Widow,House / apartment,-18419,365243,1,0,0,0,Cleaning staff,5
5019883,M,Y,Y,0,87687.77,Working,Secondary / secondary special,Single / not married,House / apartment,-17028,-62,1,0,1,0,Accountants,1
5019884,F,N,N,2,103912.67,Commercial associate,Secondary / secondary special,Married,House / apartment,-16769,-264,1,1,0,0,Medicine staff,4
5019885,F,Y,Y,0,151828.19,Working,Higher education,Married,House / apartment,-14044,-5494,1,0,1,0,Security staff,2
5019886,F,Y,Y,0,71883.49,Working,Secondary / secondary special,Civil marriage,House / apartment,-13300,-8867,1,0,0,0,Cleaning staff,2
5019887,F,Y,N,2,35206.35,Pensioner,Higher education,Single / not married,House / apartment,-14417,365243,1,0,0,0,Medicine staff,3
5019888,F,Y,Y,0,33010.64,State servant,Higher education,Civil marriage,Co-op apartment,-13087,-548,1,0,0,1,Core staff,2
5019889,F,Y,N,0,138327.08,Commercial associate,Secondary / secondary special,Separated,House / apartment,-17530,-1004,1,0,0,0,Cleaning staff,2
5019890,M,N,N,1,55290.46,Working,Secondary / secondary special,Widow,Rented apartment,-13940,-647,1,1,0,0,Medicine staff,3
5019891,M,Y,Y,0,60545.93,State servant,Higher education,Married,House / apartment,-11905,-235,1,1,1,0,Medicine staff,2
5019892,F,N,Y,0,41588.19,Pensioner,Secondary / secondary special,Married,With parents,-12166,365243,1,0,1,0,High skill tech staff,2
5019893,M,N,N,1,60332.25,Working,Higher education,Single / not married,House / apartment,-17487,-1881,1,1,0,0,Medicine staff,2
5019894,M,N,N,4,174891.13,Working,Secondary / secondary special,Married,House / apartment,-7305,-590,1,0,1,0,Laborers,6
5019895,F,N,Y,1,74330.79,State servant,Secondary / secondary special,Married,Rented apartment,-14991,-603,1,1,1,0,Core staff,3
5019896,M,N,Y,0,48829.52,Commercial associate,Secondary / secondary special,Married,House / apartment,-9523,-163,1,0,0,1,Laborers,2
5019897,F,N,N,2,123553.57,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-15053,-3305,1,1,0,1,Managers,3
5019898,F,Y,N,0,27000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-14026,-1231,1,0,1,0,Cleaning staff,1
5019899,M,N,N,0,72778.98,Pensioner,Secondary / secondary special,Married,House / apartment,-14432,365243,1,1,1,0,Managers,2
5019900,M,N,N,1,61204.46,Pensioner,Higher education,Married,With parents,-18795,365243,1,0,0,0,Managers,3
5019901,M,N,N,0,63723.2,Student,Secondary / secondary special,Married,House / apartment,-9540,-3911,1,1,1,0,Managers,2
5019902,M,Y,Y,1,35643.63,Working,Secondary / secondary special,Single / not married,Municipal apartment,-16206,-708,1,1,1,1,Medicine staff,2
5019903,M,N,Y,1,67960.57,Commercial associate,Incomplete higher,Married,House / apartment,-15787,-1472,1,0,1,0,Security staff,3
5019904,M,N,Y,1,59886.83,Pensioner,Higher education,Widow,House / apartment,-16372,365243,1,0,0,0,Private service staff,3
5019905,M,N,N,0,45339.18,Working,Secondary / secondary special,Single / not married,House / apartment,-21942,-720,1,0,1,0,Drivers,1
5019906,M,N,N,0,59788.14,Working,Secondary / secondary special,Married,House / apartment,-7692,-535,1,0,0,1,Cleaning staff,2
5019907,F,N,Y,2,27756.23,State servant,Secondary / secondary special,Married,House / apartment,-16955,-4964,1,1,0,0,Accountants,4
5019908,F,N,Y,0,217071.39,Pensioner,Higher education,Single / not married,House / apartment,-22554,365243,1,0,1,0,Accountants,1
5019909,F,Y,Y,0,27000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14286,-1266,1,0,0,0,Accountants,2
5019910,F,N,N,0,67910.91,Pensioner,Secondary / secondary special,Single / not married,Rented apartment,-14158,365243,1,0,1,0,Private service staff,1
5019911,M,Y,Y,0,67320.8,Working,Secondary / secondary special,Married,House / apartment,-21588,-2954,1,0,0,0,Core staff,2
5019912,F,N,N,0,55019.36,Commercial associate,Secondary / secondary special,Married,House / apartment,-19533,-478,1,0,0,0,Laborers,2
5019913,M,Y,Y,0,64902.31,Commercial associate,Secondary / secondary special,Separated,House / apartment,-19450,-904,1,0,1,1,Private service staff,2
5019914,M,Y,N,3,100479.15,Commercial associate,Academic degree,Married,With parents,-14737,-6724,1,1,0,0,Private service staff,5
5019915,F,Y,Y,4,38994.41,Working,Incomplete higher,Married,House / apartment,-18668,-7137,1,0,0,0,High skill tech staff,6
5019916,M,N,Y,1,30105.74,Student,Higher education,Married,House / apartment,-12502,-1631,1,1,1,1,Sales staff,3
5019917,M,N,Y,0,56021.23,Pensioner,Secondary / secondary special,Married,House / apartment,-10444,365243,1,0,0,0,Private service staff,2
5019918,F,Y,Y,0,27000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-10025,365243,1,1,0,1,Sales staff,2
5019919,F,N,Y,2,47190.93,Commercial associate,Secondary / secondary special,Married,House / apartment,-13962,-4166,1,0,1,0,Accountants,4
5019920,M,N,N,0,55811.91,Working,Higher education,Civil marriage,With parents,-16632,-1710,1,1,1,1,Drivers,2
5019921,M,N,N,0,76563.27,Working,Secondary / secondary special,Married,House / apartment,-14726,-779,1,0,0,0,Drivers,2
5019922,F,N,Y,0,139471.83,Working,Secondary / secondary special,Married,House / apartment,-11177,-6004,1,0,0,0,Managers,2
5019923,F,Y,Y,0,84871.83,Working,Secondary / secondary special,Married,House / apartment,-19696,-481,1,0,0,1,Managers,2
5019924,M,Y,N,0,86821.02,State servant,Secondary / secondary special,Single / not married,House / apartment,-10821,-267,1,1,1,0,Cooking staff,1
5019925,F,Y,Y,0,50859.12,Commercial associate,Secondary / secondary special,Married,House / apartment,-11273,-1680,1,0,0,0,Sales staff,2
5019926,F,N,N,4,53891.28,Working,Secondary / secondary special,Separated,House / apartment,-12727,-201,1,1,0,0,Security staff,6
5019927,M,Y,N,1,54532.55,Working,Secondary / secondary special,Civil marriage,House / apartment,-15018,-4333,1,0,1,0,Core staff,3
5019928,F,N,N,1,68590.58,Working,Secondary / secondary special,Civil marriage,House / apartment,-14819,-3117,1,0,0,0,Sales staff,3
5019929,F,Y,Y,0,58594.59,Working,Secondary / secondary special,Married,House / apartment,-12318,-681,1,0,0,0,Private service staff,2
5019930,M,Y,N,0,85916.88,Working,Secondary / secondary special,Married,House / apartment,-14881,-198,1,1,0,0,Laborers,2
5019931,F,N,N,1,99668.47,Working,Higher education,Married,House / apartment,-13002,-556,1,1,1,0,Medicine staff,3
5019932,M,N,Y,2,138626.92,Working,Secondary / secondary special,Married,House / apartment,-14115,-778,1,0,0,1,Private service staff,4
5019933,F,Y,Y,3,83936.56,Working,Secondary / secondary special,Married,House / apartment,-19658,-928,1,1,0,0,High skill tech staff,5
5019934,F,N,Y,0,85940.47,State servant,Secondary / secondary special,Married,House / apartment,-12511,-338,1,0,0,0,Cooking staff,2
5019935,M,N,Y,0,130485.71,Pensioner,Secondary / secondary special,Married,House / apartment,-10532,365243,1,0,0,0,Medicine staff,2
5019936,F,N,Y,1,104852.33,Pensioner,Secondary / secondary special,Married,House / apartment,-12802,365243,1,0,0,0,Security staff,3
5019937,F,Y,Y,3,61110.16,Working,Secondary / secondary special,Separated,House / apartment,-15619,-714,1,0,1,0,Drivers,5
5019938,M,Y,Y,0,43414.5,Commercial associate,Secondary / secondary special,Separated,House / apartment,-24381,-4626,1,1,1,0,Cooking staff,2
5019939,M,N,Y,1,57554.71,State servant,Secondary / secondary special,Married,House / apartment,-9658,-1263,1,1,0,0,Managers,3
5019940,M,N,Y,0,48340.38,State servant,Incomplete higher,Single / not married,Rented apartment,-17423,-586,1,0,1,0,Core staff,1
5019941,F,N,Y,2,77582.81,Working,Secondary / secondary special,Married,House / apartment,-19568,-1397,1,0,0,1,Medicine staff,4
5019942,F,N,N,1,93366.28,Working,Higher education,Married,House / apartment,-19921,-230,1,0,1,0,Private service staff,3
5019943,F,N,Y,0,59687.24,Working,Higher education,Married,House / apartment,-13615,-924,1,0,0,0,Accountants,2
5019944,M,Y,N,0,60886.31,Working,Secondary / secondary special,Married,House / apartment,-14219,-7632,1,0,1,0,Cleaning staff,2
5019945,F,Y,Y,1,27000.0,Working,Incomplete higher,Married,House / apartment,-13541,-303,1,1,0,0,Medicine staff,3
5019946,M,Y,Y,0,55001.85,Working,Secondary / secondary special,Married,House / apartment,-18841,-257,1,0,0,0,Accountants,2
5019947,M,N,N,0,350989.83,Commercial associate,Incomplete higher,Married,House / apartment,-15843,-774,1,0,1,0,Laborers,2
5019948,F,N,N,0,128171.37,Pensioner,Secondary / secondary special,Married,House / apartment,-19729,365243,1,0,0,0,Security staff,2
5019949,F,N,Y,3,142277.19,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14464,-2514,1,0,0,0,Cleaning staff,4
5019950,F,N,N,0,93259.75,Pensioner,Higher education,Civil marriage,House / apartment,-13082,365243,1,1,0,0,Cleaning staff,2
